topic_id,category_id,post_count,avg_score
752642,7,2,36.1
752658,19,2,6117.9
752722,8,5,159.68
752760,7,1,2778.8
752764,33,6,196.26666666666665
752825,30,3,172.39999999999998
752828,7,2,1083.0
752857,7,3,33.93333333333334
752868,19,1,125.6
752896,19,1,160.6
752911,7,7,11.085714285714287
752935,21,1,181.4
752951,8,9,23.955555555555556
752998,21,14,720.2857142857143
753017,21,6,62.666666666666664
753021,7,1,626.4
753035,7,2,325.0
753044,7,2,107.0
753051,19,1,65.4
753059,7,1,312.0
753109,7,1,61.2
75313,19,1,142.8
753198,19,16,16107.6625
75323,7,3,246.33333333333334
753252,7,15,128.02666666666664
753270,33,1,112.0
753304,14,8,28.350000000000005
753317,7,3,147.66666666666666
753527,7,3,20.8
753593,33,17,45.50588235294118
753649,19,1,1891.0
753720,8,1,393.0
753766,19,1,11.2
75394,19,14,3091.385714285715
753955,7,1,742.4
753983,19,4,420.6
754032,8,6,175.63333333333335
754076,31,10,985.8
75408,19,4,190.20000000000002
754129,30,2,11.700000000000001
754144,7,9,29.444444444444443
754185,7,2,44.1
754208,7,4,28.45
754242,7,7,822.1142857142856
754252,19,1,360.8
754292,19,1,204.4
754337,21,7,195.40000000000003
754477,7,1,461.8
754481,7,1,61.8
754520,30,3,13.066666666666668
754527,31,1,36.2
754539,19,1,387.8
754553,7,9,13.199999999999998
754574,7,5,124.47999999999999
754604,7,6,147.56666666666666
754687,7,1,202.0
754688,21,10,111.23999999999998
75472,7,1,1833.6
754752,7,1,78.0
754754,7,1,126.6
754759,8,1,78.4
754816,7,2,188.0
754878,7,1,572.0
754926,30,18,326.6555555555555
754972,30,2,74.8
754980,7,1,423.2
754987,7,9,1712.1999999999998
754991,19,1,41.6
755043,7,1,22.6
755069,7,1,308.6
755123,19,1,126.6
755129,7,3,71.60000000000001
755205,7,3,144.6
755235,21,14,77.45714285714287
755317,19,11,580.8545454545455
755379,19,15,5189.680000000001
75538,21,5,360.04
755443,19,1,116.6
755452,21,8,915.7749999999999
755614,7,1,47.6
755695,33,2,658.0
755720,21,1,91.2
755728,19,1,1716.8
755741,20,3,38.266666666666666
755793,30,2,25.400000000000002
755839,7,4,23.5
755844,19,1,277.2
755955,19,10,5882.44
755960,31,1,16.4
755982,7,1,1946.8
755984,21,1,37.2
756004,7,2,89.69999999999999
756025,7,2,57.2
756145,19,1,25.4
756174,33,1,26.4
7561,7,7,65.5142857142857
756201,31,3,142.93333333333334
756203,7,4,2841.45
75625,8,1,180.0
756300,7,3,38.666666666666664
756307,7,1,533.2
756313,7,2,161.5
756321,19,4,202.79999999999998
7563,21,4,251.59999999999997
756423,19,13,6781.553846153847
756425,7,1,20.6
756492,30,1,258.8
756494,21,24,271.12500000000006
756514,19,12,143.13333333333333
756526,21,57,125.40000000000003
756594,30,3,33.4
756609,19,2,1068.8
756614,19,1,3153.4
756619,31,7,602.1999999999999
756634,21,22,48.91818181818184
756673,7,12,1088.7
756682,19,1,0.4
756765,19,2,43.3
756848,30,4,554.6
756904,19,10,985.46
756918,19,5,800.8399999999999
756938,19,3,103.93333333333334
756992,8,3,14.600000000000001
7569,7,2,114.2
757063,30,3,63.26666666666667
757066,19,1,10.4
757097,7,1,116.2
757103,7,1,271.6
757133,7,1,12.2
757172,19,1,50.6
757194,7,1,147.0
757199,19,3,671.8666666666667
757208,7,4,74.44999999999999
757242,19,1,456.2
757259,19,1,0.4
75725,19,5,3098.84
757326,19,4,210.89999999999998
757350,7,17,75.27058823529414
757375,8,7,28.342857142857138
757448,19,1,45.8
757468,19,1,1456.8
757474,19,3,95.13333333333333
757544,7,2,94.5
757575,19,6,47.599999999999994
757580,19,5,258.04
757585,30,1,51.6
7575,7,1,24.0
757603,33,4,230.65
757621,19,4,46.14999999999999
757675,7,2,80.2
75771,7,11,979.3999999999997
757722,31,2,150.3
757746,21,23,1177.0086956521743
757805,19,4,110.0
757818,19,1,76.0
75783,19,9,295.53333333333336
757866,7,1,439.0
757952,19,24,633.6333333333333
757962,19,1,20.8
7579,7,3,69.33333333333333
758002,21,1,37.4
758034,19,1,35.6
758066,7,3,6805.933333333333
758088,19,28,489.91428571428577
758129,33,1,332.6
758229,19,16,43003.31249999999
758314,33,2,442.4
758402,19,3,660.4
758423,7,6,16.333333333333336
758430,33,3,251.60000000000002
758443,19,3,74.8
758485,7,3,62.06666666666667
7584,21,2,185.20000000000002
758560,19,6,123.0
75858,19,5,2347.1200000000003
758611,30,3,70.93333333333332
758622,30,2,37.9
758685,7,4,66.8
758700,33,1,67.2
758706,30,2,125.0
758721,7,2,357.2
758778,7,4,1708.65
758848,7,2,31.799999999999997
758866,7,2,58.400000000000006
758916,19,1,66.0
758994,7,1,156.2
759073,33,2,97.1
759184,21,25,124.11200000000001
759189,8,4,172.69999999999996
7591,7,3,31.799999999999997
7592,7,2,34.0
75932,21,8,691.0
759355,19,7,7507.685714285714
759420,30,26,38.8
759465,7,3,1378.0666666666666
75948,21,1,198.0
759490,7,6,611.2333333333335
759506,19,9,7936.333333333335
759542,7,4,13.9
759569,19,3,167.66666666666666
759576,21,5,17.24
759585,7,3,23.599999999999998
759586,19,2,150.8
759592,7,6,148.80000000000004
759623,21,1,46.4
7597,7,7,81.05714285714285
759805,19,16,803.4375000000001
759817,19,2,506.20000000000005
759873,30,5,13.6
759890,20,20,30.360000000000007
7598,7,6,161.13333333333335
759902,33,5,9.12
759921,7,2,163.1
759927,7,1,53.2
759949,7,3,92.53333333333332
759950,19,1,122.0
759956,20,2,167.9
760055,19,3,93.06666666666668
760072,19,4,2663.6
760075,7,10,52.9
760191,7,3,43.0
7601,7,2,1328.0
760209,30,2,159.5
760239,19,1,20.6
760242,7,18,79.27777777777777
760261,19,1,989.0
760270,14,3,132.46666666666667
760324,31,1,78.4
760338,7,4,338.5
760347,21,5,92.92
76036,7,3,603.9333333333334
760384,7,5,45.6
76038,7,4,1183.7999999999997
760437,30,2,40.4
760529,7,2,144.1
760533,7,4,2971.45
760637,19,1,15.4
760684,19,1,231.0
76069,19,14,263.15714285714284
760809,31,5,164.88000000000002
760810,31,2,35.8
760823,30,4,68.7
7608,7,7,5850.485714285715
760908,21,1,317.2
760947,7,3,304.46666666666664
7609,7,10,64.1
761024,7,12,474.04999999999995
761044,19,3,191.33333333333334
761062,31,5,24.240000000000002
7610,8,2,579.3
761145,7,2,477.7
76115,7,4,54.65
761172,19,3,474.40000000000003
761195,7,10,85.22
76119,19,1,778.8
7612,7,1,1771.8
761317,21,4,1624.25
761357,21,3,126.0
7613,7,11,89.34545454545453
761439,7,3,13878.066666666666
761453,19,1,45.8
761470,7,2,87.3
761473,20,2,95.4
761568,7,5,55.080000000000005
761579,7,1,9866.8
761599,19,4,27.95
7615,7,3,89.33333333333331
761701,20,4,64.65
761757,19,1,360.8
761763,7,3,384.73333333333335
76177,8,7,149.05714285714285
761835,8,1,48.2
761858,7,1,31.2
761887,19,6,85.89999999999999
761940,19,3,788.0000000000001
76202,19,7,22323.971428571433
76204,7,3,187.46666666666667
762144,7,2,69.0
762173,7,3,1021.0666666666666
762191,7,4,328.4
762198,19,1,40.2
7621,7,39,41.43076923076924
762215,8,8,134.22499999999997
762220,19,1,501.2
762265,22,3,46.53333333333334
762295,19,22,1159.5636363636365
762299,19,4,135.25
762328,21,2,233.79999999999998
762341,7,4,67.4
762377,19,1,135.6
762382,19,1,10.4
762427,7,1,462.2
762444,21,2,26.5
762459,19,3,391.93333333333334
762476,7,7,1319.514285714286
762562,7,1,7424.8
762587,7,4,833.1999999999999
762600,19,1,22.0
76260,7,2,195.2
762696,19,2,118.9
762759,7,2,934.2
762809,19,5,153.88
762836,7,7,38.142857142857146
762887,19,3,76.86666666666666
762953,19,16,167.48749999999995
762956,19,6,92.09999999999998
763006,33,11,615.9818181818182
763032,31,1,223.0
763049,19,2,34.3
763054,7,3,34.733333333333334
763075,7,5,3863.9200000000005
763209,14,1,102.6
763213,19,1,16.2
763280,7,6,143.86666666666667
763295,19,7,407.0857142857143
763321,19,40,17741.755000000005
763327,19,1,206.2
763387,7,3,355.6666666666667
7633,21,2,765.0
763414,7,3,61.199999999999996
763417,19,1,181.6
76341,7,4,281.00000000000006
763432,19,1,10.4
763444,32,4,147.45000000000002
763467,31,4,166.95
763490,21,2,16.0
763512,31,1,26.0
763544,7,2,114.8
763577,33,1,27.2
763732,19,1,200.8
763756,19,2,165.9
763777,7,4,51.95
763793,19,3,198.53333333333333
763827,7,4,456.9
763848,19,3,61.46666666666667
763852,19,1,90.6
763897,8,9,152.6888888888889
763903,14,3,44.26666666666666
763924,19,7,268.7142857142857
763932,7,4,7.749999999999999
763935,7,3,56.0
763947,21,2,2809.1
763995,21,1,77.4
7639,8,3,325.2666666666667
764000,7,5,32.6
764111,19,2,189.6
764146,7,9,32.222222222222214
764192,8,2,26.700000000000003
764242,21,3,16.0
764250,7,4,44.75
764261,7,9,53.77777777777777
764268,14,3,37.400000000000006
764272,19,30,185.87333333333333
764286,33,3,21.733333333333334
764299,21,3,10.866666666666667
764312,19,6,874.4666666666668
764328,7,40,861.7100000000004
764337,19,2,315.7
764353,19,3,2735.0
764410,8,1,349.4
764440,19,4,72.25
764470,19,2,41.7
764597,19,1,56.4
764665,8,3,40.0
764709,20,1,14.6
764784,7,5,115.04
764841,33,6,91.76666666666665
764892,19,1,34558.6
764919,7,3,30.399999999999995
764933,7,3,70.0
764961,19,20,467.59000000000003
764966,31,1,163.0
765007,30,2,268.5
765095,19,2,18.400000000000002
765113,21,6,22.36666666666667
765196,30,1,381.0
765236,20,1,36.0
765243,19,1,11.4
765260,30,2,3410.6
765311,19,1,101.8
765341,19,13,34.8923076923077
765424,21,1,27.6
765455,7,9,49.577777777777776
765509,7,1,52.0
765528,33,2,55.699999999999996
765536,7,7,439.5714285714286
765542,21,1,23.0
765655,7,3,2942.6
765679,31,8,237.82500000000002
765748,19,1,66.0
765783,30,12,36.583333333333336
76578,19,3,53.26666666666666
765842,30,3,63.0
765916,19,2,1458.8999999999999
765920,19,47,176.2382978723404
765942,30,3,105.33333333333333
765986,7,4,138.9
766021,8,1,253.8
766028,20,2,128.7
766094,19,1,170.8
766137,19,1,2511.0
766139,7,3,5.933333333333334
766154,7,2,19.1
766177,30,2,126.7
7661,8,3,60.666666666666664
766302,14,2,170.20000000000002
76630,19,33,47.66666666666668
766313,30,1,192.0
766314,21,1,256.4
766326,19,2,588.3
766336,30,3,20.133333333333333
766339,7,1,401.4
766360,7,1,70.8
766391,19,4,87.75000000000001
76639,19,7,975.2571428571429
7663,7,5,119.8
766402,7,4,77.4
766429,21,2,26.7
766431,7,8,41.35000000000001
766476,20,3,166.93333333333334
766502,19,1,76.2
766530,19,1,45.6
766532,7,2,65.6
766534,30,1,33.4
766601,30,1,1.8
766608,8,4,34.849999999999994
766615,7,4,230.40000000000003
766636,30,1,16.2
766731,22,4,6.85
766806,7,1,1220.4
76683,7,14,2208.9285714285716
766899,19,2,476.4
766947,7,9,226.2888888888889
766983,7,2,48.0
766993,21,3,52.0
76706,7,5,82.67999999999999
767168,19,1,192.0
7671,21,3,31.333333333333332
767209,21,2,1039.6
767226,19,8,67.425
767273,19,1,11.4
767325,19,63,1105.742857142857
767343,7,5,12.320000000000002
767425,30,2,142.6
767438,8,4,216.65
767474,21,8,99.10000000000002
767525,7,5,25.640000000000004
767557,21,1,102.6
767560,7,1,478.2
767584,19,1,31.2
767588,7,1,7244.0
767668,7,4,165.3
767707,19,1,51.0
767729,7,1,21.4
767759,33,3,78.6
767785,7,11,72.70909090909092
767857,7,3,72.93333333333332
767871,7,3,29.53333333333333
767926,7,7,46.8
76792,19,2,96.5
767954,20,4,21.0
767964,19,1,6.0
767971,21,76,408.73947368421057
767997,19,1,80.8
76801,19,10,117.66000000000004
768048,19,1,10.8
768128,7,1,237.2
768147,7,2,88.69999999999999
76814,19,2,10.700000000000001
768151,22,2,5.2
768228,7,2,45.2
768262,7,1,26.8
768341,21,3,1109.6666666666665
768342,19,16,39.375000000000014
768358,7,3,2306.7999999999997
768367,20,26,98.66923076923078
768379,7,13,65.36923076923077
7683,7,2,72.5
768413,21,3,148.2
768439,7,2,79.69999999999999
768453,8,6,682.8666666666667
768520,7,2,112.6
768559,7,3,4515.8
768560,19,1,20.8
76857,7,4,341.4
768585,7,2,6.6000000000000005
768596,7,2,1416.1
768621,19,1,25.6
768692,19,1,270.4
768735,7,1,117.2
768755,7,3,366.73333333333335
768758,7,2,12.3
768876,7,3,137.2
768953,33,15,92.08000000000001
768956,7,1,209.4
768964,7,1,66.8
768971,33,6,616.4999999999999
768993,21,3,269.00000000000006
768999,30,1,38.0
7689,7,4,44.85
769003,19,1,325.8
76902,19,2,4896.3
769049,7,4,132.20000000000002
769065,30,5,17.879999999999995
769185,30,1,267.8
769250,19,5,2185.72
769328,7,2,56.9
76935,19,2,19.6
769418,30,1,111.2
76944,19,4,229.1
769469,7,5,2124.64
769568,19,2,2584.2
769589,19,2,623.8
769695,7,3,25.73333333333333
769705,19,3,40.0
769748,7,3,120.66666666666667
769763,21,6,954.0333333333333
769780,7,1,208.6
7697,21,3,47.73333333333333
769805,21,3,65.66666666666667
769894,19,19,905.0631578947365
76992,21,3,460.0
769981,7,4,591.25
770016,21,5,40.28
770047,7,16,22.1125
77004,19,3,44.4
770105,21,6,42.36666666666667
770114,19,1,31.8
770182,21,4,22.449999999999996
770189,7,4,143.85
770213,19,1,141.2
770224,31,1,48.2
770231,33,2,43.300000000000004
77026,19,2,6233.200000000001
770293,20,3,24.400000000000002
770310,30,3,60.0
770394,20,3,22.133333333333336
770450,19,4,63.550000000000004
770510,19,4,455.84999999999997
77051,21,1,1363.6
77056,21,2,254.2
770572,7,7,132.57142857142853
77059,21,6,111.29999999999997
770706,14,6,61.666666666666664
770718,21,9,43.51111111111111
770720,8,13,233.12307692307695
770723,19,1,106.0
770783,19,1,701.0
770785,7,3,15.466666666666667
7707,8,5,377.08
770817,20,3,27.666666666666668
770820,19,1,42.4
770824,7,1,96.4
771036,8,2,714.8
771052,19,1,25.4
771075,7,1,105.8
771082,7,4,62.95
771135,7,1,548.0
771169,19,8,120.49999999999997
77116,7,6,471.4333333333334
771189,7,3,63.400000000000006
77119,19,4,72.7
771366,7,3,73.2
771419,7,12,62.33333333333332
771437,7,6,89.69999999999999
771496,20,1,264.0
7714,7,5,69.52000000000001
771500,7,2,384.90000000000003
771615,19,1,506.6
771645,7,1,106.4
771667,8,1,52.0
771673,19,6,1757.1333333333334
771689,21,5,274.96000000000004
771731,7,2,51.7
771736,8,2,33.0
771737,30,7,68.60000000000001
771787,30,1,36.6
771825,31,1,45.4
771927,19,23,66.695652173913
771940,19,7,59.37142857142857
7719,7,10,3757.219999999999
772254,19,1,63.2
772272,19,1,1600.4
772357,21,2,29.6
772564,19,1,106.4
77258,19,13,75.56923076923077
7725,8,2,142.7
772808,7,7,98.68571428571428
772828,19,1,16.2
772865,30,5,14.639999999999997
772912,30,3,42.46666666666667
772927,19,1,186.6
772954,7,2,30.2
773015,19,2,32.4
773023,19,3,590.0
773047,21,7,63.57142857142857
773135,33,10,129.55999999999997
77319,19,12,40.66666666666666
773204,19,3,19.666666666666664
773264,7,1,42.2
773330,33,4,37.1
773379,31,12,72.28333333333332
773384,21,5,73.24
773388,20,1,248.2
773408,7,1,7.0
773415,7,2,47.900000000000006
773465,21,7,63.2
773472,7,7,16.17142857142857
773502,30,5,3122.2
773534,19,1,101.2
773549,21,1,718.4
773587,19,2,53.9
773638,7,4,129.2
773676,21,2,57.900000000000006
773716,14,3,42.4
77372,19,20,15.100000000000003
773771,30,1,42.4
773781,7,1,228.2
773834,30,1,56.8
773885,7,2,45.199999999999996
774027,30,4,88.14999999999999
774071,21,1,102.6
77413,7,3,30.8
774179,31,3,24.333333333333332
774215,7,2,165.2
774218,7,7,85.11428571428571
774238,7,6,211.76666666666665
774245,7,1,219.4
774262,30,1,11.2
774270,7,3,30.0
774301,19,2,30.6
774311,21,2,82.0
774317,21,3,51.26666666666667
774332,19,2,5.6000000000000005
774354,21,2,47.5
774365,7,3,23.400000000000002
774378,19,2,18.099999999999998
774399,7,11,57.23636363636364
774406,19,5,12.28
774446,7,2,337.1
774459,19,2,3807.2
774488,8,2,212.9
774497,7,1,26.0
7744,21,8,88.4
774508,7,3,65.93333333333332
774510,20,1,9.0
774542,19,9,35.57777777777778
774558,7,4,11.850000000000001
774571,19,3,197.13333333333335
774591,7,3,51.80000000000001
774684,19,1,130.8
774688,8,2,41.0
774693,20,4,37.25
774698,14,1,23.2
774705,19,4,114.25
774719,21,8,7455.375
774780,19,1,40.6
774801,7,4,251.35
774810,30,1,21.6
774811,31,1,82.2
774834,7,1,92.0
774877,7,1,41.8
774902,7,1,212.2
774914,19,7,769.142857142857
774955,31,2,248.0
774962,33,1,6.6
774998,7,1,636.8
775002,7,2,4390.9
775018,30,1,388.8
775029,7,1,66.6
775076,7,6,167.03333333333333
7750,7,5,127.24000000000001
775105,30,2,30.8
775167,31,5,52.6
7751,7,1,88.0
775227,30,4,127.19999999999999
775303,19,1,101.2
775330,7,9,536.7333333333331
775366,19,2,411.9
775379,19,2,68.6
775407,7,3,63.666666666666664
775411,30,2,29.0
775422,7,1,508.4
775426,33,2,7.199999999999999
775505,7,4,15.550000000000002
775513,7,15,109.73333333333329
775518,7,7,182.1428571428571
775533,30,8,65.275
775537,30,7,66.54285714285713
775562,8,1,17.2
775601,7,3,124.93333333333334
775621,7,1,183.6
775638,8,9,24.244444444444447
775643,21,1,279.8
775687,7,2,12.600000000000001
775712,19,1,186.0
775790,19,2,78.8
775797,19,1,626.8
775813,19,3,31.0
775929,21,2,21.099999999999998
775989,30,83,93.42891566265062
775996,30,2,43.9
7759,7,3,351.6666666666667
776004,30,4,54.00000000000001
776065,7,1,61.2
776066,30,3,174.06666666666663
776094,33,7,15.685714285714287
776141,7,4,105.39999999999999
776205,33,2,4.6000000000000005
776209,7,2,83.5
776327,8,6,32.63333333333333
776377,7,4,25.150000000000002
776457,7,4,36.1
776486,21,7,36.74285714285713
776490,7,6,33.666666666666664
776492,19,1,0.4
776550,7,3,35.333333333333336
776577,8,3,63.46666666666667
776584,7,3,41.6
776589,7,4,29.6
776608,19,1,35.4
776612,19,1,35.4
776647,7,2,26.5
7766,7,6,668.6666666666666
776719,7,1,133.4
776734,30,1,42.2
776753,7,2,613.9
776754,7,1,16.6
776755,31,1,157.6
776790,8,12,67.38333333333333
776806,30,2,144.9
776825,19,2,86.0
776826,7,6,146.06666666666666
776859,21,1,123.4
776862,33,5,7.959999999999999
776888,19,1,15.4
776983,33,12,406.6166666666666
777047,7,1,17.0
77704,19,23,3358.8695652173915
777068,30,6,68.03333333333333
777097,7,1,106.0
777108,8,2,290.40000000000003
777125,33,1,6.2
777129,7,1,132.0
777174,19,2,271.2
777180,7,2,50.9
777223,7,1,6.0
777238,21,1,76.6
777241,7,3,67.53333333333335
777249,7,14,30.871428571428574
777259,7,1,21.6
7772,8,6,80.06666666666668
777309,19,6,35.166666666666664
777315,7,1,77.6
777319,7,6,78.13333333333334
777327,19,5,7158.08
777349,30,4,42.55
77741,7,3,59.800000000000004
777454,7,2,280.0
777514,19,3,76.26666666666667
777533,30,2,121.1
777570,30,1,37.6
7775,21,3,106.0
777657,21,2,9.600000000000001
777689,7,2,123.2
777691,21,1,561.0
77769,21,1,81.8
7777,7,3,479.79999999999995
777859,7,4,71.39999999999999
777897,19,1,41.0
7778,7,11,224.65454545454543
777943,7,3,15.533333333333331
777982,7,2,80.30000000000001
778039,19,4,562.0500000000001
7780,7,20,558.75
778133,19,1,110.6
778161,19,1,25.6
778246,33,2,90.9
778274,8,2,138.9
778331,19,3,1505.3333333333333
7783,7,11,116.72727272727273
778421,19,1,202.0
778422,8,10,290.52
778451,21,5,286.48
778489,21,13,36.73846153846154
778566,7,1,168.2
7785,7,2,63.699999999999996
778611,19,6,59.16666666666668
778654,21,2,69.89999999999999
7786,21,2,82.4
778743,21,18,17.055555555555557
778790,7,6,62.9
778803,21,1,18.0
778814,19,2,119.3
778837,19,2,48.7
77886,7,2,57.9
778874,7,14,36.099999999999994
779040,19,1,36.6
779122,19,2,23.2
779162,7,16,30.0875
779190,30,3,23.73333333333333
779196,7,2,39.3
779247,7,2,38.3
77924,19,4,7424.15
779278,19,3,17.4
77932,19,1,17.4
779350,7,3,75.0
779367,7,6,21.2
779450,19,1,15.6
779503,19,1,261.6
779514,19,14,2768.128571428572
779553,19,4,625.2499999999999
779579,21,1,221.0
779596,21,1,70.4
779599,19,1,132.0
779623,7,1,57.2
779675,7,1,39.6
77974,7,2,87.0
779804,33,1,545.0
779839,19,17,160.85882352941178
779957,14,2,18.799999999999997
77,7,8,225.375
780000,7,4,46.00000000000001
780023,7,1,349.2
780065,7,3,1231.7333333333333
78007,7,10,434.1000000000001
780080,21,3,285.40000000000003
780107,30,9,86.82222222222225
780149,30,2,44.300000000000004
780195,33,5,31.040000000000003
780235,7,3,63.06666666666666
78028,7,9,327.8222222222223
780359,7,3,26.8
780372,19,1,46.0
780378,19,1,31.6
780453,7,16,59.400000000000006
780454,7,9,56.13333333333332
780491,7,2,595.5
780589,7,6,29.899999999999995
780595,31,1,31.2
780612,33,12,201.53333333333333
7806,7,5,44.44
780701,7,1,66.4
780710,7,3,6.866666666666667
780742,8,1,21.8
780774,19,2,384.2
780790,19,1,30.6
780794,7,1,118.8
780837,7,5,28.24
78083,7,2,202.29999999999998
780850,7,12,73.03333333333333
780860,21,1,423.0
780881,7,2,19.3
7808,7,2,79.5
780902,7,2,34.7
78091,8,2,22.8
780947,31,1,122.0
781043,7,1,137.6
781054,7,2,102.9
781078,19,1,35.6
781088,19,1,190.6
78108,14,1,1029.6
781094,31,3,24.13333333333333
781153,30,3,39.4
781160,30,2,106.6
781195,7,2,14.8
7811,7,4,36.2
781226,7,2,127.5
781241,7,1,72.2
781285,7,4,17.35
781338,7,2,155.1
781386,30,1,251.2
781396,33,10,41.16
781432,30,2,18.9
781550,8,10,26.420000000000005
7815,7,16,198.06250000000003
781630,7,3,96.33333333333333
781663,21,2,90.0
781692,21,3,31.933333333333334
781709,19,1,211.8
78172,19,2,973.4000000000001
781781,19,1,81.2
781841,21,3,68.66666666666667
781843,7,1,16.4
781866,7,2,83.6
781908,7,1,86.4
781912,7,5,159.92000000000002
781965,7,3,80.13333333333333
781986,19,1,217.0
782022,7,2,96.4
782047,30,2,84.6
782051,7,1,177.2
782068,7,2,2050.1
782070,19,3,105.93333333333334
782074,7,1,192.6
7820,7,3,75.4
782118,7,5,305.28
782130,7,3,87.73333333333333
782149,7,1,36.4
782170,7,1,427.6
782184,30,7,14.257142857142858
7821,21,2,239.60000000000002
782216,14,4,47.65
782239,31,5,43.32000000000001
782241,7,17,30.329411764705885
782261,21,1,106.8
782263,21,5,155.76
782295,7,6,53.800000000000004
782326,7,1,166.6
782378,19,8,45.79999999999998
782411,7,6,259.49999999999994
782418,8,9,1460.1999999999998
782439,21,1,113.6
782452,30,1,16.8
782456,31,8,917.8999999999999
7824,7,2,132.20000000000002
782505,30,2,53.9
782564,7,1,4091.2
782622,7,1,71.4
782636,7,4,56.4
782638,7,1,188.8
782639,7,1,72.2
782745,7,3,20.2
782779,19,1,76.0
782805,30,1,26.4
782815,8,2,54.1
782845,7,3,58.666666666666664
782853,30,2,81.9
782864,30,1,331.6
782937,21,4,66.14999999999999
783029,31,1,26.2
783069,21,8,32.425
783111,7,1,1161.4
783145,7,1,323.2
783153,7,1,56.8
783155,7,2,182.2
783160,30,1,67.0
783204,31,1,61.6
783207,7,3,49.666666666666664
783236,7,1,1795.2
783254,31,3,142.53333333333333
783260,7,3,221.73333333333335
783281,19,8,165.50000000000003
783292,14,5,14.24
7832,21,2,747.0999999999999
783317,7,3,191.79999999999998
783358,19,1,265.6
783364,7,3,1239.5333333333333
783379,30,1,26.8
783441,20,2,102.2
783447,31,3,57.46666666666667
783474,7,6,19.066666666666666
783508,7,4,194.79999999999998
783588,7,1,276.2
783593,33,8,108.12499999999999
78363,19,2,47.0
783655,33,1,26.4
783678,21,1,6.4
783698,31,1,31.8
783701,7,5,53.48
783733,7,1,1974.8
783756,19,1,137.0
783774,19,1,0.6
783813,8,1,167.2
783818,7,4,14.700000000000001
783840,19,2,40.900000000000006
78387,7,2,306.3
783890,7,10,61.160000000000004
783905,19,19,21.08421052631579
783926,7,1,152.6
783949,21,9,35.04444444444445
783970,19,2,3.5
784023,7,1,83.0
784028,8,4,21.599999999999998
784030,7,2,31.5
784045,7,1,17.4
784059,7,1,41.6
784073,7,38,63.20000000000003
784085,21,30,235.3466666666666
784093,7,1,237.6
784095,7,1,58.0
784134,21,1,237.2
784141,19,2,104.89999999999999
784179,7,1,303.4
784214,7,1,157.6
784218,21,3,52.4
784228,7,2,116.1
784234,31,4,67.3
784276,30,4,113.14999999999999
784321,19,3,30.86666666666667
784344,8,20,79.40000000000002
784352,19,1,21.6
784371,19,2,103.4
784529,7,3,20.733333333333334
7845,7,1,40.2
784675,33,1,116.8
784681,7,3,299.59999999999997
784696,19,1,460.6
784714,7,1,96.6
784728,30,14,69.85714285714286
784757,7,2,21.8
784779,7,1,444.2
784784,19,1,16.2
784806,7,1,56.2
784844,7,3,8.8
78487,19,3,58.53333333333333
784985,7,5,35.32
785004,7,1,1135.6
785050,21,2,67.2
785102,7,1,16.4
785109,30,3,31.600000000000005
785112,7,1,7.8
785117,21,1,32.0
785142,7,1,43.0
785143,30,6,58.13333333333333
785159,19,1,25.8
785204,7,3,78.86666666666666
78521,7,2,26.0
785244,19,1,70.8
785302,19,2,13.200000000000001
785326,8,1,329.8
785328,21,1,100.0
785332,19,1,86.2
785349,20,1,24.2
7853,7,4,123.1
785426,7,1,12.2
78544,7,3,2707.266666666667
785478,7,2,51.0
785484,19,1,56.0
785486,7,1,46.4
785498,7,1,57.6
785503,7,3,149.06666666666666
78551,7,3,1024.2
785592,19,80,458.4275000000001
785692,8,2,35.8
785758,7,3,28.933333333333334
78575,19,1,98.0
785771,30,3,3753.266666666667
785807,7,3,113.66666666666667
78583,19,5,728.28
785847,21,17,56.729411764705866
785850,7,2,9.5
785865,7,3,71.73333333333333
785868,7,3,41.666666666666664
785890,19,2,2471.3
785925,30,1,47.4
785937,19,2,9.7
785997,31,2,84.9
78600,19,25,225.23199999999997
786025,19,1,32.6
786035,19,1,11.2
786061,30,1,22.2
7860,7,5,11565.32
786227,7,1,133.6
786284,7,1,33.0
78628,7,8,906.7500000000001
786327,7,1,208.8
786376,19,1,31.0
786444,7,1,31.2
786445,14,1,27.0
786520,19,1,110.4
786522,7,1,207.0
786532,33,1,35.6
786534,7,3,22.46666666666667
786599,7,5,75.80000000000001
786607,31,1,22.4
786632,7,2,60.5
786637,21,3,17.6
786667,19,4,122.60000000000001
786668,19,1,45.8
78666,7,14,1105.8714285714284
786747,7,2,87.10000000000001
786753,20,4,74.55
786765,7,3,103.73333333333335
786817,19,1,101.0
786849,8,5,107.28000000000002
786851,7,2,98.0
786889,7,1,347.2
786896,7,1,432.2
787002,33,1,13.2
78702,19,1,2753.0
787037,19,10,19.16
787042,7,1,27.0
787122,7,3,34.666666666666664
787195,7,1,48.0
787206,19,2,79.19999999999999
787218,7,22,56.945454545454524
787301,32,2,45.3
787305,7,3,15.733333333333334
787337,30,2,252.5
787362,19,1,151.4
787369,20,4,22.500000000000004
787372,7,6,238.4666666666667
787377,30,2,242.2
787412,33,6,32.43333333333333
787480,19,3,1162.1333333333334
787496,19,1,115.8
787510,20,2,144.39999999999998
787544,7,6,105.7
787570,30,1,49.6
787600,19,1,76.0
787639,19,4,620.35
787640,21,10,130.18
787775,7,5,88.67999999999999
787789,30,1,146.2
787803,7,2,104.3
787807,19,2,38.199999999999996
