topic_id,category_id,max_score
756634,21,510.6
756673,7,12374.4
756682,19,0.4
756765,19,85.8
756848,30,2105.6
756904,19,9146.6
756918,19,3931.8
756938,19,285.8
756992,8,30.0
7569,7,207.4
757063,30,177.4
757066,19,10.4
757097,7,116.2
757103,7,271.6
757133,7,12.2
757172,19,50.6
757194,7,147.0
757199,19,1914.2
757208,7,264.0
757242,19,456.2
757259,19,0.4
75725,19,14526.6
757326,19,762.8
757350,7,1065.2
757375,8,70.0
757448,19,45.8
757468,19,1456.8
757474,19,282.0
757544,7,187.4
757575,19,267.0
757580,19,1202.0
757585,30,51.6
7575,7,24.0
757603,33,830.6
757621,19,140.2
757675,7,157.8
75771,7,9906.4
757722,31,291.6
757746,21,24545.4
757805,19,388.0
757818,19,76.0
75783,19,2421.8
757866,7,439.0
757952,19,13982.4
757962,19,20.8
7579,7,173.4
758002,21,37.4
758034,19,35.6
758066,7,19846.6
758088,19,11456.8
758129,33,332.6
758229,19,668948.2
758314,33,875.4
758402,19,1866.2
758423,7,82.2
758430,33,675.0
758443,19,216.6
758485,7,182.8
7584,21,369.8
758560,19,663.4
75858,19,11362.6
758611,30,180.6
758622,30,53.0
758685,7,234.0
758700,33,67.2
758706,30,235.6
758721,7,661.0
758778,7,6630.0
758848,7,46.8
758866,7,113.4
758916,19,66.0
758994,7,156.2
759073,33,172.6
759184,21,1131.2
759189,8,600.8
7591,7,50.2
7592,7,34.6
75932,21,5455.8
759355,19,47802.4
759420,30,643.2
759465,7,3669.2
75948,21,198.0
759490,7,3354.4
759506,19,68896.8
759542,7,41.8
759569,19,488.2
759576,21,48.6
759585,7,32.6
759586,19,301.0
759592,7,799.6
759623,21,46.4
7597,7,475.8
759805,19,12027.0
759817,19,1012.2
759873,30,37.2
759890,20,189.6
7598,7,643.8
759902,33,33.0
759921,7,288.2
759927,7,53.2
759949,7,248.2
759950,19,122.0
759956,20,322.0
760055,19,254.8
760072,19,10399.0
760075,7,418.4
760191,7,119.8
7601,7,2621.0
760209,30,317.8
760239,19,20.6
760242,7,909.6
760261,19,989.0
760270,14,348.4
760324,31,78.4
760338,7,1217.0
760347,21,443.8
76036,7,1772.4
760384,7,184.2
76038,7,4531.4
760437,30,48.0
760529,7,269.2
760533,7,11499.4
760637,19,15.4
760684,19,231.0
76069,19,3236.4
760809,31,707.0
760810,31,68.8
760823,30,247.6
7608,7,40069.0
760908,21,317.2
760947,7,883.0
7609,7,103.2
761024,7,4984.6
761044,19,526.8
761062,31,78.0
7610,8,1114.8
761145,7,902.8
76115,7,128.2
761172,19,1401.4
761195,7,613.0
76119,19,778.8
7612,7,1771.8
761317,21,6357.4
761357,21,339.0
7613,7,474.6
761439,7,40788.6
761453,19,45.8
761470,7,173.2
761473,20,168.0
761568,7,223.4
761579,7,9866.8
761599,19,110.6
7615,7,229.2
761701,20,180.8
761757,19,360.8
761763,7,1104.0
76177,8,923.0
761835,8,48.2
761858,7,31.2
761887,19,497.4
761940,19,2342.4
76202,19,151471.2
76204,7,538.8
762144,7,114.6
762173,7,2972.0
762191,7,1130.0
762198,19,40.2
7621,7,419.4
762215,8,814.4
762220,19,501.2
762265,22,128.4
762295,19,23734.2
762299,19,499.6
762328,21,455.4
762341,7,258.0
762377,19,135.6
762382,19,10.4
762427,7,462.2
762444,21,34.8
762459,19,1097.0
762476,7,8318.2
762562,7,7424.8
762587,7,3018.4
762600,19,22.0
76260,7,373.0
762696,19,222.4
762759,7,1842.0
762809,19,748.2
762836,7,218.0
762887,19,227.4
762953,19,2313.8
762956,19,491.4
763006,33,5998.6
763032,31,223.0
763049,19,67.0
763054,7,90.8
763075,7,18868.2
763209,14,102.6
763213,19,16.2
763280,7,797.2
763295,19,2685.4
763321,19,672614.6
763327,19,206.2
763387,7,1016.6
7633,21,1488.2
763414,7,144.0
763417,19,181.6
76341,7,1027.2
763432,19,10.4
763444,32,548.6
763467,31,564.4
763490,21,29.4
763512,31,26.0
763544,7,210.0
763577,33,27.2
763732,19,200.8
763756,19,331.0
763777,7,157.8
763793,19,587.2
763827,7,1606.6
763848,19,166.8
763852,19,90.6
763897,8,1193.0
763903,14,123.0
763924,19,1766.0
763932,7,16.8
763935,7,142.8
763947,21,5578.0
763995,21,77.4
7639,8,919.2
764000,7,129.6
764111,19,372.8
764146,7,186.8
764192,8,31.8
764242,21,23.0
764250,7,136.0
764261,7,379.8
764268,14,87.2
764272,19,4909.0
764286,33,57.4
764299,21,28.2
764312,19,4934.6
764328,7,31770.4
764337,19,610.8
764353,19,7874.2
764410,8,349.4
764440,19,248.0
764470,19,77.4
764597,19,56.4
764665,8,94.2
764709,20,14.6
764784,7,540.6
764841,33,440.4
764892,19,34558.6
764919,7,39.0
764933,7,192.6
764961,19,8592.2
764966,31,163.0
765007,30,533.6
765095,19,36.6
765113,21,70.0
765196,30,381.0
765236,20,36.0
765243,19,11.4
765260,30,6724.0
765311,19,101.8
765341,19,352.8
765424,21,27.6
765455,7,231.8
765509,7,52.0
765528,33,108.8
765536,7,2864.4
765542,21,23.0
765655,7,8609.8
765679,31,1604.6
765748,19,66.0
765783,30,307.4
76578,19,128.6
765842,30,102.0
765916,19,2889.2
765920,19,5331.6
765942,30,222.0
765986,7,448.4
766021,8,253.8
766028,20,239.4
766094,19,170.8
766137,19,2511.0
766139,7,11.0
766154,7,31.6
766177,30,232.0
7661,8,131.2
766302,14,327.8
76630,19,895.8
766313,30,192.0
766314,21,256.4
766326,19,1166.0
766336,30,23.6
766339,7,401.4
766360,7,70.8
766391,19,269.2
76639,19,6503.4
7663,7,207.8
766402,7,249.2
766429,21,51.8
766431,7,242.6
766476,20,430.0
766502,19,76.2
766530,19,45.6
766532,7,128.6
766534,30,33.4
766601,30,1.8
766608,8,127.0
766615,7,837.2
766636,30,16.2
766731,22,12.6
766806,7,1220.4
76683,7,26277.4
766899,19,924.8
766947,7,1890.0
766983,7,93.6
766993,21,77.0
76706,7,392.4
767168,19,192.0
7671,21,66.6
767209,21,2005.8
767226,19,447.2
767273,19,11.4
767325,19,59427.6
767343,7,22.2
767425,30,283.8
767438,8,791.0
767474,21,714.6
767525,7,58.4
767557,21,102.6
767560,7,478.2
767584,19,31.2
767588,7,7244.0
767668,7,550.0
767707,19,51.0
767729,7,21.4
767759,33,219.2
767785,7,644.0
767857,7,198.6
767871,7,48.0
767926,7,260.2
76792,19,192.8
767954,20,72.8
767964,19,6.0
767971,21,26375.2
767997,19,80.8
76801,19,1086.4
768048,19,10.8
768128,7,237.2
768147,7,174.2
76814,19,18.6
768151,22,7.8
768228,7,85.4
768262,7,26.8
768341,21,3128.6
768342,19,438.6
768358,7,6684.4
768367,20,1867.2
768379,7,726.2
7683,7,116.0
768413,21,378.4
768439,7,140.2
768453,8,3673.6
768520,7,208.0
768559,7,13463.4
768560,19,20.8
76857,7,1316.0
768585,7,11.8
768596,7,2767.0
768621,19,25.6
768692,19,270.4
768735,7,117.2
768755,7,1022.6
768758,7,17.2
768876,7,392.4
768953,33,1053.4
768956,7,209.4
768964,7,66.8
768971,33,3481.8
768993,21,758.2
768999,30,38.0
7689,7,137.4
769003,19,325.8
76902,19,9674.6
769049,7,488.4
769065,30,48.4
769185,30,267.8
769250,19,10618.4
769328,7,112.0
76935,19,37.2
769418,30,111.2
76944,19,831.4
769469,7,10289.0
769568,19,5124.2
769589,19,1219.6
769695,7,69.6
769705,19,67.4
769748,7,348.4
769763,21,5512.8
769780,7,208.6
7697,21,78.6
769805,21,124.4
769894,19,15909.2
76992,21,1318.2
769981,7,2159.6
770016,21,124.0
770047,7,266.0
77004,19,60.0
770105,21,193.4
770114,19,31.8
770182,21,40.8
770189,7,520.4
770213,19,141.2
770224,31,48.2
770231,33,84.2
77026,19,12368.2
770293,20,63.4
770310,30,169.6
770394,20,43.0
770450,19,222.8
770510,19,1753.6
77051,21,1363.6
77056,21,508.0
770572,7,829.4
77059,21,526.4
770706,14,309.8
770718,21,228.4
770720,8,2495.8
770723,19,106.0
770783,19,701.0
770785,7,22.8
7707,8,1812.8
770817,20,73.2
770820,19,42.4
770824,7,96.4
771036,8,1407.6
771052,19,25.4
771075,7,105.8
771082,7,205.0
771135,7,548.0
771169,19,893.6
77116,7,2695.4
771189,7,149.6
77119,19,208.6
771366,7,206.8
771419,7,534.4
771437,7,488.4
771496,20,264.0
7714,7,264.6
771500,7,695.2
771615,19,506.6
771645,7,106.4
771667,8,52.0
771673,19,10128.2
771689,21,1254.2
771731,7,82.4
771736,8,63.0
771737,30,341.6
771787,30,36.6
771825,31,45.4
771927,19,852.8
771940,19,368.0
7719,7,35004.2
772254,19,63.2
772272,19,1600.4
772357,21,57.2
772564,19,106.4
77258,19,752.8
7725,8,261.2
772808,7,481.6
772828,19,16.2
772865,30,57.6
772912,30,56.6
772927,19,186.6
772954,7,58.6
773015,19,62.4
773023,19,1733.6
773047,21,309.6
773135,33,989.4
77319,19,392.2
773204,19,41.8
773264,7,42.2
773330,33,69.2
773379,31,521.0
773384,21,247.0
773388,20,248.2
773408,7,7.0
773415,7,63.2
773465,21,290.2
773472,7,38.8
773502,30,15115.0
773534,19,101.2
773549,21,718.4
773587,19,106.6
773638,7,394.4
773676,21,68.2
773716,14,118.2
77372,19,154.8
773771,30,42.4
773781,7,228.2
773834,30,56.8
773885,7,77.8
774027,30,287.6
774071,21,102.6
77413,7,49.4
774179,31,53.2
774215,7,313.0
774218,7,449.8
774238,7,1158.6
774245,7,219.4
774262,30,11.2
774270,7,72.2
774301,19,60.6
774311,21,147.0
774317,21,141.4
774332,19,10.8
774354,21,88.8
774365,7,42.4
774378,19,35.8
774399,7,478.6
774406,19,42.0
774446,7,644.6
774459,19,7507.2
774488,8,368.0
774497,7,26.0
7744,21,546.6
774508,7,174.4
774510,20,9.0
774542,19,203.0
774558,7,32.6
774571,19,504.8
774591,7,151.8
774684,19,130.8
774688,8,73.8
774693,20,95.2
774698,14,23.2
774705,19,427.6
774719,21,55997.0
774780,19,40.6
774801,7,960.8
774810,30,21.6
774811,31,82.2
774834,7,92.0
774877,7,41.8
774902,7,212.2
774914,19,5181.4
774955,31,456.0
774962,33,6.6
774998,7,636.8
775002,7,8472.4
775018,30,388.8
775029,7,66.6
775076,7,866.0
7750,7,411.2
775105,30,59.0
775167,31,175.8
7751,7,88.0
775227,30,217.4
775303,19,101.2
775330,7,4232.4
775366,19,817.0
775379,19,136.2
775407,7,168.2
775411,30,57.0
775422,7,508.4
775426,33,12.2
775505,7,47.6
775513,7,1397.2
775518,7,1101.8
775533,30,347.4
775537,30,397.2
775562,8,17.2
775601,7,361.0
775621,7,183.6
775638,8,151.8
775643,21,279.8
775687,7,23.6
775712,19,186.0
775790,19,156.4
775797,19,626.8
775813,19,86.0
775929,21,38.8
775989,30,2931.4
775996,30,86.8
7759,7,1011.6
776004,30,146.0
776065,7,61.2
776066,30,489.4
776094,33,31.4
776141,7,403.4
776205,33,7.4
776209,7,159.2
776327,8,104.0
776377,7,65.2
776457,7,98.0
776486,21,193.2
776490,7,143.8
776492,19,0.4
776550,7,92.2
776577,8,139.2
776584,7,117.0
776589,7,101.4
776608,19,35.4
776612,19,35.4
776647,7,51.8
7766,7,3557.4
776719,7,133.4
776734,30,42.2
776753,7,1059.2
776754,7,16.6
776755,31,157.6
776790,8,529.6
776806,30,287.8
776825,19,171.2
776826,7,807.6
776859,21,123.4
776862,33,23.2
776888,19,15.4
776983,33,4055.0
777047,7,17.0
77704,19,71901.8
777068,30,305.8
777097,7,106.0
777108,8,578.6
777125,33,6.2
777129,7,132.0
777174,19,542.0
777180,7,101.2
777223,7,6.0
777238,21,76.6
777241,7,183.8
777249,7,313.0
777259,7,21.6
7772,8,235.0
777309,19,163.8
777315,7,77.6
777319,7,374.8
777327,19,34610.8
777349,30,114.4
77741,7,169.0
777454,7,531.0
777514,19,206.6
777533,30,219.6
777570,30,37.6
7775,21,283.6
777657,21,17.6
777689,7,245.0
777691,21,561.0
77769,21,81.8
7777,7,1402.6
777859,7,215.4
777897,19,41.0
7778,7,1674.0
777943,7,27.4
777982,7,142.8
778039,19,2217.8
7780,7,9915.0
778133,19,110.6
778161,19,25.6
778246,33,148.4
778274,8,246.4
778331,19,4412.8
7783,7,644.0
778421,19,202.0
778422,8,2600.4
778451,21,1072.2
778489,21,197.0
778566,7,168.2
7785,7,77.6
778611,19,332.0
778654,21,128.2
7786,21,109.0
778743,21,145.4
778790,7,330.0
778803,21,18.0
778814,19,232.0
778837,19,81.2
77886,7,83.0
778874,7,376.0
779040,19,36.6
779122,19,45.8
779162,7,228.4
779190,30,47.4
779196,7,44.4
779247,7,53.6
77924,19,29051.0
779278,19,45.8
77932,19,17.4
779350,7,168.4
779367,7,76.6
779450,19,15.6
779503,19,261.6
779514,19,37717.2
779553,19,2429.2
779579,21,221.0
779596,21,70.4
779599,19,132.0
779623,7,57.2
779675,7,39.6
77974,7,157.0
779804,33,545.0
779839,19,2292.2
779957,14,19.2
77,7,1043.8
780000,7,160.0
780023,7,349.2
780065,7,3486.4
78007,7,3811.2
780080,21,783.0
780107,30,689.2
780149,30,87.2
780195,33,97.8
780235,7,184.2
78028,7,2806.8
780359,7,47.0
780372,19,46.0
780378,19,31.6
780453,7,634.2
780454,7,317.8
780491,7,1168.4
780589,7,101.0
780595,31,31.2
780612,33,1864.0
7806,7,103.6
780701,7,66.4
780710,7,17.6
780742,8,21.8
780774,19,757.0
780790,19,30.6
780794,7,118.8
780837,7,84.8
78083,7,404.4
780850,7,678.8
780860,21,423.0
780881,7,37.2
7808,7,137.4
780902,7,65.2
78091,8,45.4
780947,31,122.0
781043,7,137.6
781054,7,188.0
781078,19,35.6
781088,19,190.6
78108,14,1029.6
781094,31,67.8
781153,30,87.6
781160,30,181.6
781195,7,27.8
7811,7,52.6
781226,7,227.6
781241,7,72.2
781285,7,61.4
781338,7,300.4
781386,30,251.2
781396,33,265.0
781432,30,31.2
781550,8,109.8
7815,7,2557.4
781630,7,211.2
781663,21,110.2
781692,21,47.4
781709,19,211.8
78172,19,1934.4
781781,19,81.2
781841,21,203.4
781843,7,16.4
781866,7,149.0
781908,7,86.4
781912,7,758.0
781965,7,221.0
781986,19,217.0
782022,7,176.4
782047,30,167.6
782051,7,177.2
782068,7,4004.2
782070,19,303.6
782074,7,192.6
7820,7,189.0
782118,7,1334.6
782130,7,198.6
782149,7,36.4
782170,7,427.6
782184,30,77.2
7821,21,478.6
782216,14,78.2
782239,31,122.6
782241,7,349.8
782261,21,106.8
782263,21,713.4
782295,7,263.2
782326,7,166.6
782378,19,296.6
782411,7,1350.6
782418,8,12795.8
782439,21,113.6
782452,30,16.8
782456,31,6471.2
7824,7,230.8
782505,30,106.6
782564,7,4091.2
782622,7,71.4
782636,7,193.0
782638,7,188.8
782639,7,72.2
782745,7,34.4
782779,19,76.0
782805,30,26.4
782815,8,107.0
782845,7,172.0
782853,30,112.2
782864,30,331.6
782937,21,231.0
783029,31,26.2
783069,21,207.2
783111,7,1161.4
783145,7,323.2
783153,7,56.8
783155,7,363.2
783160,30,67.0
783204,31,61.6
783207,7,121.6
783236,7,1795.2
783254,31,379.0
783260,7,604.6
783281,19,1161.4
783292,14,52.0
7832,21,1493.6
783317,7,442.0
783358,19,265.6
783364,7,3665.6
783379,30,26.8
783441,20,198.0
783447,31,161.0
783474,7,72.0
783508,7,709.8
783588,7,276.2
783593,33,624.4
78363,19,88.6
783655,33,26.4
783678,21,6.4
783698,31,31.8
783701,7,203.8
783733,7,1974.8
783756,19,137.0
783774,19,0.6
783813,8,167.2
783818,7,30.6
783840,19,81.4
78387,7,596.4
783890,7,407.8
783905,19,238.2
783926,7,152.6
783949,21,154.0
783970,19,6.0
784023,7,83.0
784028,8,73.6
784030,7,46.8
784045,7,17.4
784059,7,41.6
784073,7,1254.4
784085,21,5816.4
784093,7,237.6
784095,7,58.0
784134,21,237.2
784141,19,192.6
784179,7,303.4
784214,7,157.6
784218,21,133.2
784228,7,219.0
784234,31,233.2
784276,30,404.2
784321,19,86.2
784344,8,1212.6
784352,19,21.6
784371,19,206.4
784529,7,43.2
7845,7,40.2
784675,33,116.8
784681,7,804.6
784696,19,460.6
784714,7,96.6
784728,30,722.2
784757,7,42.2
784779,7,444.2
784784,19,16.2
784806,7,56.2
784844,7,17.6
78487,19,173.0
784985,7,132.0
785004,7,1135.6
785050,21,132.6
785102,7,16.4
785109,30,55.4
785112,7,7.8
785117,21,32.0
785142,7,43.0
785143,30,290.4
785159,19,25.8
785204,7,198.0
78521,7,51.8
785244,19,70.8
785302,19,25.8
785326,8,329.8
785328,21,100.0
785332,19,86.2
785349,20,24.2
7853,7,426.0
785426,7,12.2
78544,7,8026.2
785478,7,76.6
785484,19,56.0
785486,7,46.4
785498,7,57.6
785503,7,390.4
78551,7,2983.0
785592,19,31032.2
785692,8,55.0
785758,7,65.0
78575,19,98.0
785771,30,9314.2
785807,7,313.0
78583,19,3560.6
785847,21,667.0
785850,7,17.6
785865,7,165.8
785868,7,53.8
785890,19,4883.8
785925,30,47.4
785937,19,18.4
785997,31,160.0
78600,19,5044.0
786025,19,32.6
786035,19,11.2
786061,30,22.2
7860,7,54882.6
786227,7,133.6
786284,7,33.0
78628,7,6685.6
786327,7,208.8
786376,19,31.0
786444,7,31.2
786445,14,27.0
786520,19,110.4
786522,7,207.0
786532,33,35.6
786534,7,58.8
786599,7,320.8
786607,31,22.4
786632,7,113.6
786637,21,23.8
786667,19,482.0
786668,19,45.8
78666,7,13807.2
786747,7,172.4
786753,20,234.2
786765,7,290.6
786817,19,101.0
786849,8,487.6
786851,7,173.2
786889,7,347.2
786896,7,432.2
787002,33,13.2
78702,19,2753.0
787037,19,111.8
787042,7,27.0
787122,7,86.6
787195,7,48.0
787206,19,157.2
787218,7,732.8
787301,32,73.0
787305,7,37.6
787337,30,473.0
787362,19,151.4
787369,20,34.6
787372,7,1181.4
787377,30,480.4
787412,33,70.2
787480,19,3442.4
787496,19,115.8
787510,20,266.4
787544,7,535.2
787570,30,49.6
787600,19,76.0
787639,19,2385.6
787640,21,751.2
787775,7,418.4
787789,30,146.2
787803,7,197.4
787807,19,75.8
787815,7,184.0
787816,7,2159.8
787823,7,64.6
78782,19,38527.0
787832,19,31.0
787860,14,1729.8
787874,7,593.4
787945,19,21.2
78797,19,662.4
787988,19,56.4
787997,7,391.4
7879,21,1728.8
788015,7,729.8
788032,31,71.8
788091,8,90.4
788147,7,85.8
788148,7,156.4
788151,32,81.2
788161,7,47.6
788192,7,49.0
788202,33,38.2
78822,19,5058.4
788250,7,229.4
788279,7,811.6
78827,19,42.0
788289,7,1485.0
788298,30,1519.0
7882,7,447.4
788335,20,253.4
788354,21,507.0
788412,7,27.8
788446,19,40.8
788596,7,203.4
78861,19,357.4
788681,7,48.4
78873,7,2858.2
788779,8,408.2
788842,19,3398.8
788888,19,15.8
788919,7,262.2
788920,7,123.2
788955,19,1409.4
789007,20,167.8
789057,19,25.2
789058,19,96.0
789083,19,114.8
789114,19,961.6
789120,19,80.4
789146,7,684.6
789204,19,52.0
789207,30,951.2
789219,21,71.6
789261,7,232.4
789292,7,666.0
78932,19,49932.2
789340,7,53.0
789360,7,43.2
789390,7,193.8
789394,19,231.4
789413,7,22.0
789439,19,45.4
789448,19,7943.4
789469,7,42.0
789483,7,262.6
789494,30,6.6
7894,21,139.2
789508,7,1285.2
789554,7,57.4
789556,30,2516.2
789567,7,21.6
789601,7,398.4
789607,30,86.0
789610,7,21.4
789640,30,57.4
789660,30,566.6
789677,19,148.2
7896,7,239.6
78978,19,642.0
789790,7,47.0
789796,19,3049.6
789807,19,474.0
789824,7,99.8
789854,7,51.4
789883,7,24.0
789894,7,37.2
789899,7,263.6
789923,19,90.8
790016,30,412.6
790116,19,25.8
790155,7,272.8
790195,19,193.6
790196,19,161.0
790273,19,96.2
790290,7,393.6
790300,7,274.0
790352,7,48.4
790410,20,27.6
790435,7,361.2
790439,7,73.6
790515,19,526.8
790548,21,341.8
790569,33,220.4
790583,19,46.4
790600,30,3.4
790619,7,290.4
790748,21,2654.0
79077,21,115.6
790833,7,130.4
790834,7,145.4
790855,19,185.8
790877,19,457.6
790895,19,1236.2
790919,7,218.2
790952,8,137.4
790997,21,83.8
791007,7,398.4
791014,7,52.2
791042,33,380.0
791066,19,101.0
791069,7,463.2
791085,33,79.6
791086,8,200.6
791160,31,173.6
791164,19,146.2
791182,7,320.6
791212,19,186.2
791232,19,58.4
791248,8,110.0
791318,21,122.6
791414,7,308.2
791445,21,1217.6
791468,21,121.4
791489,7,42.6
791497,8,444.0
791517,19,176.4
791531,30,60.8
791548,19,6643.0
791556,21,64.0
791607,33,494.2
79161,8,645.2
791641,30,248.8
791650,7,16.6
791694,19,25.4
791799,20,432.8
791806,19,50.8
791818,32,177.4
791842,7,152.6
791907,7,149.4
791933,30,308.6
791967,19,3648.8
792120,21,125.6
792170,21,98.2
792275,33,390.6
792308,30,392.2
792331,7,333.6
792338,19,51.2
79236,8,744.2
792391,19,558.0
792407,20,151.4
792437,19,14.4
792513,21,180.6
792590,7,419.6
792591,7,14.0
79259,7,2711.4
792629,19,51.2
792646,21,307.6
792650,19,31.4
792668,7,173.4
792671,20,210.4
792700,21,107.4
792727,21,48.4
792839,7,81.8
792845,30,966.2
792895,21,770.2
792940,30,138.4
792943,30,76.8
792968,7,512.2
792975,33,32.4
793021,8,12.4
793022,31,121.4
793023,7,16.8
793025,33,423.4
793050,21,99.8
793076,7,4616.2
793152,7,1661.0
793165,21,21.6
793167,7,21.8
793180,21,128.0
793219,7,1.4
793276,19,280.8
793279,19,146.8
793302,21,168.6
793316,19,20.6
793344,7,28.8
793364,19,286.4
793373,19,80.4
793383,19,141.6
793391,14,138.0
7933,21,162.4
793402,21,185.6
793408,7,207.4
793415,19,26.2
793422,19,56.2
793424,21,254.0
793430,21,266.4
793485,7,132.0
793517,19,16.2
793558,8,155.2
793562,21,87.4
793573,30,317.0
793606,8,72.2
793627,33,82.8
793664,7,203.8
793687,33,21.6
793695,7,341.8
793753,7,31400.6
793770,19,346.0
793771,19,20.8
793797,30,234.6
793805,7,263.8
793834,7,285.6
793873,19,226.6
793953,7,57.4
79395,19,3599.8
794019,21,123.0
794025,8,60.8
794039,19,251.2
794085,7,91.8
794118,33,493.2
794146,7,418.2
794168,19,212.2
794171,21,253.6
794185,30,985.8
794231,7,1529.0
794261,7,158.4
794275,19,26.4
794278,19,20.6
794302,7,225.6
794319,30,364.0
794324,19,322.6
794357,7,79.2
794401,19,71.4
794406,19,31.6
794437,19,10124.6
794469,31,56.6
794481,7,838.6
794529,33,25.8
794549,7,404.6
794554,19,166.2
794624,7,1702.6
79462,7,7861.6
794701,7,342.8
79470,7,172.4
794713,7,185.4
794718,33,39.8
794788,33,105.6
794810,30,71.4
794839,21,48.4
7948,7,67.2
79512,7,158.2
795217,7,778.0
795484,20,2571.4
795513,7,315.0
796210,19,496.4
796261,19,867.4
796265,8,152.4
79656,21,64024.8
79682,19,116.2
796844,7,381.6
796847,21,279.6
79702,7,53.2
797301,7,39.4
797508,19,186.6
79768,19,58.0
79769,8,454.2
7978,7,148.8
797914,7,166.6
797932,7,323.4
797939,30,277.2
7979,21,539.6
798003,7,67.0
798013,33,355.0
798037,7,5.8
798039,19,30.8
798061,19,121.6
798070,7,48.8
798079,8,203.8
798082,33,7.8
798087,7,677.4
798100,7,185.2
798143,21,158.2
798144,7,563.8
798149,8,28.2
79830,19,3956.4
7984,7,212.8
798795,7,628.6
7987,8,186.0
798914,7,104.0
798950,21,57.2
79927,21,539.2
80040,8,1512.8
800438,7,149.4
80046,19,587.8
8008,8,362.4
8009,21,238.0
801141,21,36.8
801592,19,18100.6
801614,21,144.4
801650,7,797.0
801717,7,841.6
801777,20,59.2
80182,7,132.6
801867,19,282.2
801871,21,373.8
802007,7,204.4
802088,7,73.8
802121,7,595.2
802201,7,682.8
802296,7,68.6
802299,20,304.0
802346,21,23.2
802373,7,676.8
802453,21,38.6
802521,7,214.0
802522,7,469.2
802526,19,71.4
80253,8,168.8
802612,7,74.2
802627,20,17.8
802717,8,1727.8
802750,19,231.8
802770,7,147.4
802800,19,241.0
802809,7,3857.4
802857,22,99.4
802921,8,452.4
802924,7,358.8
802953,19,91.2
802989,7,88.4
803021,30,67.2
803035,21,62.2
803046,33,16.4
803047,31,27.4
803081,7,100.4
803087,7,170.0
803135,19,56.8
803154,7,107.4
803242,33,21.8
803277,7,357.8
80330,19,33222.4
803340,7,122.4
803341,19,6.0
803368,19,30.8
803376,7,163.0
80344,7,558.4
803463,21,177.4
803607,21,36.2
80362,19,116.0
803701,7,210.6
803737,7,57.8
803750,7,138.0
803774,7,69.2
803776,7,16.4
803808,31,96.4
803840,21,52.8
803851,33,144.6
803852,7,248.4
803870,21,2263.4
803891,7,384.6
803896,19,72.4
803907,8,144.6
803950,7,419.0
803968,7,143.0
803969,20,89.6
804002,7,27.6
804050,20,225.6
804051,19,156.0
804058,21,1082.2
804059,7,114.8
804067,30,27.4
804074,7,68.0
804088,21,1735.0
80409,21,3756.8
804111,21,426.8
804113,7,418.4
80413,19,215.6
804164,8,1072.6
804176,31,159.6
80418,8,107.6
804196,33,106.6
804198,32,82.4
8041,7,29573.4
80420,8,247.2
80422,19,2474.2
804273,7,72.0
804345,7,7.6
804350,7,248.4
804354,7,84.8
804410,21,99.0
804448,7,232.4
804501,20,227.6
804554,7,77.4
804593,19,321.2
804607,33,156.0
804635,31,42.0
804691,19,35.8
804770,7,21.4
804782,7,361.2
804786,7,127.8
804796,7,250.2
8047,8,2035.8
804811,7,83.0
804815,7,163.2
804830,32,3993.0
804845,19,360.8
804856,21,26.2
80485,6,21060.6
804869,7,22.6
804879,19,45.8
804927,30,331.4
804938,7,37.4
804946,21,53.0
804960,30,20.6
804999,21,294.0
805003,21,42.2
805008,19,35.8
805024,19,301.6
805053,21,28.2
805080,31,162.4
805137,7,407.8
805138,7,67.6
805163,19,1.2
805170,7,378.8
805179,8,31.4
805198,19,141.0
805218,7,58.6
805248,7,52.4
805258,19,341.8
80526,19,26.4
805334,7,194.6
805349,7,118.0
805358,19,165.6
805379,31,119.6
805395,30,233.8
805405,7,1219.6
805428,7,32.4
805445,7,278.8
805455,30,46.6
805479,19,306.6
805496,19,50.6
805519,8,193.2
805557,7,78.6
805566,7,981.2
80556,7,749.8
805573,19,204.2
805588,7,38.6
805597,7,379.0
805602,31,1757.8
805642,7,293.6
805644,20,20.4
805658,7,10812.2
80572,7,145.8
805769,7,114.4
805817,7,2186.2
805823,7,2621.8
80586,7,16817.8
805872,7,330.8
805885,31,172.8
805950,7,46.0
805991,21,36.0
806012,19,820.8
806027,7,63.2
806037,19,36.2
80605,7,19895.6
806083,19,506.6
806115,7,203.0
806124,7,28.4
806135,33,19.4
806175,7,253.0
806183,7,173.4
806251,7,143.8
806308,7,27.2
806324,7,274.8
806339,7,136.0
806340,7,369.0
806342,21,534.0
80636,8,14696.0
806379,7,457.4
806407,7,73.8
806416,7,54.8
80641,7,3230.4
806445,7,858.4
80647,7,304.6
806495,21,32.6
806514,33,34.2
806523,7,28.0
806539,7,593.2
80653,7,4182.2
806544,7,26.6
806563,20,563.0
806567,33,638.8
806576,21,1124.4
806597,7,62.4
80661,7,141541.8
806633,21,159.0
806637,19,492.8
806652,7,212.8
806661,7,92.6
806671,30,446.0
80668,7,67201.6
806696,7,232.6
806714,19,35.6
806721,7,276.0
806755,7,128.8
806764,8,605.6
806777,20,31.8
806816,19,35.4
80683,7,219.2
806865,7,232.0
806866,21,62.4
80688,7,36.8
80690,7,10311.6
806929,21,4814.2
80699,7,666.8
8069,7,7103.6
807008,7,247.6
807017,19,597.6
80712,7,859.4
807143,21,329.8
80715,7,317.4
807274,19,0.4
807288,30,324.8
807321,31,63.6
